"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"11/26/2020","AQS","080013001","3","15","ug/m3 SC","14","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"11/27/2020","AQS","080013001","3","21","ug/m3 SC","19","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"11/28/2020","AQS","080013001","3","24","ug/m3 SC","22","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"11/29/2020","AQS","080013001","3","12","ug/m3 SC","11","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"11/30/2020","AQS","080013001","3","39","ug/m3 SC","36","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/01/2020","AQS","080013001","3","24","ug/m3 SC","22","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/02/2020","AQS","080013001","3","19","ug/m3 SC","18","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/03/2020","AQS","080013001","3","45","ug/m3 SC","42","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/04/2020","AQS","080013001","3","51","ug/m3 SC","47","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/05/2020","AQS","080013001","3","28","ug/m3 SC","26","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/06/2020","AQS","080013001","3","23","ug/m3 SC","21","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/07/2020","AQS","080013001","3","53","ug/m3 SC","49","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/08/2020","AQS","080013001","3","61","ug/m3 SC","54","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/09/2020","AQS","080013001","3","65","ug/m3 SC","56","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/10/2020","AQS","080013001","3","31","ug/m3 SC","29","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/11/2020","AQS","080013001","3","5","ug/m3 SC","5","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/12/2020","AQS","080013001","3","11","ug/m3 SC","10","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/13/2020","AQS","080013001","3","12","ug/m3 SC","11","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/14/2020","AQS","080013001","3","20","ug/m3 SC","19","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/15/2020","AQS","080013001","3","9","ug/m3 SC","8","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/16/2020","AQS","080013001","3","19","ug/m3 SC","18","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/17/2020","AQS","080013001","3","40","ug/m3 SC","37","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/18/2020","AQS","080013001","3","23","ug/m3 SC","21","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/19/2020","AQS","080013001","3","23","ug/m3 SC","21","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/20/2020","AQS","080013001","3","14","ug/m3 SC","13","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/21/2020","AQS","080013001","3","21","ug/m3 SC","19","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/22/2020","AQS","080013001","3","24","ug/m3 SC","22","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/23/2020","AQS","080013001","3","15","ug/m3 SC","14","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/24/2020","AQS","080013001","3","20","ug/m3 SC","19","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/25/2020","AQS","080013001","3","18","ug/m3 SC","17","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/26/2020","AQS","080013001","3","16","ug/m3 SC","15","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/27/2020","AQS","080013001","3","9","ug/m3 SC","8","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/28/2020","AQS","080013001","3","10","ug/m3 SC","9","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/29/2020","AQS","080013001","3","13","ug/m3 SC","12","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/30/2020","AQS","080013001","3","35","ug/m3 SC","32","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"12/31/2020","AQS","080013001","3","34","ug/m3 SC","31","Welby","1","100.0000","81102","PM10 Total 0-10um STP","079","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8381190009282","-104.94984"
"01/01/2020","AQS","080070001","3","12","ug/m3 SC","11","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/02/2020","AQS","080070001","3","8","ug/m3 SC","7","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/03/2020","AQS","080070001","3","8","ug/m3 SC","7","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/04/2020","AQS","080070001","3","22","ug/m3 SC","20","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/05/2020","AQS","080070001","3","21","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/06/2020","AQS","080070001","3","17","ug/m3 SC","16","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/07/2020","AQS","080070001","3","35","ug/m3 SC","32","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/08/2020","AQS","080070001","3","44","ug/m3 SC","41","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/09/2020","AQS","080070001","3","24","ug/m3 SC","22","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/10/2020","AQS","080070001","3","7","ug/m3 SC","6","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/11/2020","AQS","080070001","3","8","ug/m3 SC","7","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/12/2020","AQS","080070001","3","8","ug/m3 SC","7","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/13/2020","AQS","080070001","3","8","ug/m3 SC","7","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/14/2020","AQS","080070001","3","18","ug/m3 SC","17","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/15/2020","AQS","080070001","3","27","ug/m3 SC","25","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/16/2020","AQS","080070001","3","17","ug/m3 SC","16","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/17/2020","AQS","080070001","3","7","ug/m3 SC","6","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/18/2020","AQS","080070001","3","28","ug/m3 SC","26","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/20/2020","AQS","080070001","3","47","ug/m3 SC","44","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/21/2020","AQS","080070001","3","7","ug/m3 SC","6","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/22/2020","AQS","080070001","3","9","ug/m3 SC","8","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/23/2020","AQS","080070001","3","21","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/24/2020","AQS","080070001","3","49","ug/m3 SC","45","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/25/2020","AQS","080070001","3","24","ug/m3 SC","22","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/26/2020","AQS","080070001","3","25","ug/m3 SC","23","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/27/2020","AQS","080070001","3","14","ug/m3 SC","13","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/28/2020","AQS","080070001","3","31","ug/m3 SC","29","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/29/2020","AQS","080070001","3","17","ug/m3 SC","16","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/30/2020","AQS","080070001","3","39","ug/m3 SC","36","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"01/31/2020","AQS","080070001","3","45","ug/m3 SC","42","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/01/2020","AQS","080070001","3","35","ug/m3 SC","32","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/02/2020","AQS","080070001","3","30","ug/m3 SC","28","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/03/2020","AQS","080070001","3","59","ug/m3 SC","53","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/04/2020","AQS","080070001","3","10","ug/m3 SC","9","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/05/2020","AQS","080070001","3","10","ug/m3 SC","9","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/06/2020","AQS","080070001","3","20","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/07/2020","AQS","080070001","3","20","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/08/2020","AQS","080070001","3","16","ug/m3 SC","15","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/09/2020","AQS","080070001","3","17","ug/m3 SC","16","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/10/2020","AQS","080070001","3","12","ug/m3 SC","11","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/11/2020","AQS","080070001","3","14","ug/m3 SC","13","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/12/2020","AQS","080070001","3","13","ug/m3 SC","12","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/13/2020","AQS","080070001","3","23","ug/m3 SC","21","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/14/2020","AQS","080070001","3","29","ug/m3 SC","27","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/15/2020","AQS","080070001","3","25","ug/m3 SC","23","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/16/2020","AQS","080070001","3","28","ug/m3 SC","26","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/17/2020","AQS","080070001","3","26","ug/m3 SC","24","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/18/2020","AQS","080070001","3","34","ug/m3 SC","31","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/19/2020","AQS","080070001","3","34","ug/m3 SC","31","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/20/2020","AQS","080070001","3","24","ug/m3 SC","22","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/21/2020","AQS","080070001","3","30","ug/m3 SC","28","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/22/2020","AQS","080070001","3","22","ug/m3 SC","20","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/23/2020","AQS","080070001","3","9","ug/m3 SC","8","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/24/2020","AQS","080070001","3","20","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/25/2020","AQS","080070001","3","9","ug/m3 SC","8","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/26/2020","AQS","080070001","3","16","ug/m3 SC","15","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/27/2020","AQS","080070001","3","32","ug/m3 SC","30","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/28/2020","AQS","080070001","3","24","ug/m3 SC","22","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"02/29/2020","AQS","080070001","3","23","ug/m3 SC","21","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/01/2020","AQS","080070001","3","15","ug/m3 SC","14","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/02/2020","AQS","080070001","3","15","ug/m3 SC","14","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/03/2020","AQS","080070001","3","18","ug/m3 SC","17","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/04/2020","AQS","080070001","3","23","ug/m3 SC","21","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/05/2020","AQS","080070001","3","21","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/06/2020","AQS","080070001","3","29","ug/m3 SC","27","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/07/2020","AQS","080070001","3","20","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/08/2020","AQS","080070001","3","10","ug/m3 SC","9","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/09/2020","AQS","080070001","3","21","ug/m3 SC","19","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/10/2020","AQS","080070001","3","27","ug/m3 SC","25","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/11/2020","AQS","080070001","3","17","ug/m3 SC","16","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/12/2020","AQS","080070001","3","29","ug/m3 SC","27","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/13/2020","AQS","080070001","3","12","ug/m3 SC","11","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/14/2020","AQS","080070001","3","12","ug/m3 SC","11","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/15/2020","AQS","080070001","3","19","ug/m3 SC","18","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/16/2020","AQS","080070001","3","26","ug/m3 SC","24","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/17/2020","AQS","080070001","3","34","ug/m3 SC","31","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/18/2020","AQS","080070001","3","29","ug/m3 SC","27","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/19/2020","AQS","080070001","3","6","ug/m3 SC","6","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/20/2020","AQS","080070001","3","12","ug/m3 SC","11","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/21/2020","AQS","080070001","3","6","ug/m3 SC","6","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/22/2020","AQS","080070001","3","10","ug/m3 SC","9","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/23/2020","AQS","080070001","3","22","ug/m3 SC","20","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/24/2020","AQS","080070001","3","11","ug/m3 SC","10","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/25/2020","AQS","080070001","3","18","ug/m3 SC","17","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/26/2020","AQS","080070001","3","13","ug/m3 SC","12","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/27/2020","AQS","080070001","3","12","ug/m3 SC","11","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/28/2020","AQS","080070001","3","9","ug/m3 SC","8","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/29/2020","AQS","080070001","3","6","ug/m3 SC","6","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/30/2020","AQS","080070001","3","13","ug/m3 SC","12","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"03/31/2020","AQS","080070001","3","11","ug/m3 SC","10","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
"04/01/2020","AQS","080070001","3","29","ug/m3 SC","27","PAGOSA SPRINGS SCHOOL","1","100.0000","81102","PM10 Total 0-10um STP","063","","","08","Colorado","007","Archuleta","37.2684200009095","-107.009659"
