"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/22/2022","AQS","080010010","1","21","ug/m3 SC","19","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"01/23/2022","AQS","080010010","1","21","ug/m3 SC","19","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"01/24/2022","AQS","080010010","1","24","ug/m3 SC","22","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"01/25/2022","AQS","080010010","1","11","ug/m3 SC","10","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"01/29/2022","AQS","080010010","1","34","ug/m3 SC","31","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"01/30/2022","AQS","080010010","1","35","ug/m3 SC","32","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"01/31/2022","AQS","080010010","1","45","ug/m3 SC","42","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/01/2022","AQS","080010010","1","18","ug/m3 SC","17","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/02/2022","AQS","080010010","1","4","ug/m3 SC","4","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/04/2022","AQS","080010010","1","21","ug/m3 SC","19","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/05/2022","AQS","080010010","1","20","ug/m3 SC","19","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/06/2022","AQS","080010010","1","9","ug/m3 SC","8","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/07/2022","AQS","080010010","1","23","ug/m3 SC","21","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/08/2022","AQS","080010010","1","25","ug/m3 SC","23","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/09/2022","AQS","080010010","1","33","ug/m3 SC","31","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/10/2022","AQS","080010010","1","45","ug/m3 SC","42","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/11/2022","AQS","080010010","1","14","ug/m3 SC","13","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/12/2022","AQS","080010010","1","18","ug/m3 SC","17","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/13/2022","AQS","080010010","1","13","ug/m3 SC","12","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/14/2022","AQS","080010010","1","55","ug/m3 SC","51","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/15/2022","AQS","080010010","1","88","ug/m3 SC","67","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/16/2022","AQS","080010010","1","16","ug/m3 SC","15","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/17/2022","AQS","080010010","1","13","ug/m3 SC","12","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/18/2022","AQS","080010010","1","29","ug/m3 SC","27","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/19/2022","AQS","080010010","1","15","ug/m3 SC","14","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/20/2022","AQS","080010010","1","20","ug/m3 SC","19","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/21/2022","AQS","080010010","1","32","ug/m3 SC","30","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"02/28/2022","AQS","080010010","1","30","ug/m3 SC","28","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/01/2022","AQS","080010010","1","47","ug/m3 SC","44","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/02/2022","AQS","080010010","1","58","ug/m3 SC","52","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/03/2022","AQS","080010010","1","62","ug/m3 SC","54","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/04/2022","AQS","080010010","1","76","ug/m3 SC","61","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/05/2022","AQS","080010010","1","16","ug/m3 SC","15","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/06/2022","AQS","080010010","1","7","ug/m3 SC","6","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/07/2022","AQS","080010010","1","14","ug/m3 SC","13","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/08/2022","AQS","080010010","1","23","ug/m3 SC","21","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/09/2022","AQS","080010010","1","10","ug/m3 SC","9","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/10/2022","AQS","080010010","1","15","ug/m3 SC","14","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/11/2022","AQS","080010010","1","22","ug/m3 SC","20","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/12/2022","AQS","080010010","1","31","ug/m3 SC","29","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/13/2022","AQS","080010010","1","11","ug/m3 SC","10","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/14/2022","AQS","080010010","1","26","ug/m3 SC","24","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/15/2022","AQS","080010010","1","47","ug/m3 SC","44","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/17/2022","AQS","080010010","1","6","ug/m3 SC","6","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/18/2022","AQS","080010010","1","23","ug/m3 SC","21","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/19/2022","AQS","080010010","1","15","ug/m3 SC","14","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/20/2022","AQS","080010010","1","18","ug/m3 SC","17","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/21/2022","AQS","080010010","1","19","ug/m3 SC","18","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/22/2022","AQS","080010010","1","41","ug/m3 SC","38","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/23/2022","AQS","080010010","1","55","ug/m3 SC","51","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/24/2022","AQS","080010010","1","37","ug/m3 SC","34","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/25/2022","AQS","080010010","1","29","ug/m3 SC","27","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/26/2022","AQS","080010010","1","46","ug/m3 SC","43","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/27/2022","AQS","080010010","1","33","ug/m3 SC","31","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/28/2022","AQS","080010010","1","49","ug/m3 SC","45","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/29/2022","AQS","080010010","1","22","ug/m3 SC","20","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/30/2022","AQS","080010010","1","13","ug/m3 SC","12","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"03/31/2022","AQS","080010010","1","19","ug/m3 SC","18","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/01/2022","AQS","080010010","1","23","ug/m3 SC","21","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/02/2022","AQS","080010010","1","21","ug/m3 SC","19","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/03/2022","AQS","080010010","1","23","ug/m3 SC","21","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/04/2022","AQS","080010010","1","37","ug/m3 SC","34","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/05/2022","AQS","080010010","1","73","ug/m3 SC","60","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/06/2022","AQS","080010010","1","17","ug/m3 SC","16","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/07/2022","AQS","080010010","1","43","ug/m3 SC","40","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/08/2022","AQS","080010010","1","26","ug/m3 SC","24","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/09/2022","AQS","080010010","1","41","ug/m3 SC","38","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/10/2022","AQS","080010010","1","16","ug/m3 SC","15","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/11/2022","AQS","080010010","1","40","ug/m3 SC","37","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/12/2022","AQS","080010010","1","40","ug/m3 SC","37","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/13/2022","AQS","080010010","1","40","ug/m3 SC","37","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/14/2022","AQS","080010010","1","37","ug/m3 SC","34","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/15/2022","AQS","080010010","1","35","ug/m3 SC","32","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/16/2022","AQS","080010010","1","32","ug/m3 SC","30","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/17/2022","AQS","080010010","1","21","ug/m3 SC","19","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/18/2022","AQS","080010010","1","30","ug/m3 SC","28","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/19/2022","AQS","080010010","1","45","ug/m3 SC","42","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/20/2022","AQS","080010010","1","42","ug/m3 SC","39","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/21/2022","AQS","080010010","1","60","ug/m3 SC","53","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/22/2022","AQS","080010010","1","114","ug/m3 SC","80","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/23/2022","AQS","080010010","1","54","ug/m3 SC","50","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/24/2022","AQS","080010010","1","8","ug/m3 SC","7","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/25/2022","AQS","080010010","1","12","ug/m3 SC","11","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/26/2022","AQS","080010010","1","40","ug/m3 SC","37","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/27/2022","AQS","080010010","1","55","ug/m3 SC","51","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/28/2022","AQS","080010010","1","47","ug/m3 SC","44","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/29/2022","AQS","080010010","1","89","ug/m3 SC","68","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"04/30/2022","AQS","080010010","1","13","ug/m3 SC","12","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/01/2022","AQS","080010010","1","23","ug/m3 SC","21","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/02/2022","AQS","080010010","1","5","ug/m3 SC","5","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/03/2022","AQS","080010010","1","17","ug/m3 SC","16","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/04/2022","AQS","080010010","1","12","ug/m3 SC","11","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/05/2022","AQS","080010010","1","17","ug/m3 SC","16","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/06/2022","AQS","080010010","1","27","ug/m3 SC","25","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/07/2022","AQS","080010010","1","42","ug/m3 SC","39","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/08/2022","AQS","080010010","1","32","ug/m3 SC","30","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/09/2022","AQS","080010010","1","49","ug/m3 SC","45","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/10/2022","AQS","080010010","1","30","ug/m3 SC","28","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/11/2022","AQS","080010010","1","54","ug/m3 SC","50","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/12/2022","AQS","080010010","1","78","ug/m3 SC","62","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/13/2022","AQS","080010010","1","30","ug/m3 SC","28","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/14/2022","AQS","080010010","1","18","ug/m3 SC","17","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/15/2022","AQS","080010010","1","20","ug/m3 SC","19","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/16/2022","AQS","080010010","1","47","ug/m3 SC","44","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/17/2022","AQS","080010010","1","62","ug/m3 SC","54","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/18/2022","AQS","080010010","1","36","ug/m3 SC","33","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/19/2022","AQS","080010010","1","86","ug/m3 SC","66","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/20/2022","AQS","080010010","1","5","ug/m3 SC","5","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
"05/22/2022","AQS","080010010","1","9","ug/m3 SC","8","Birch Street","1","100.0000","81102","PM10 Total 0-10um STP","127","19740","Denver-Aurora-Lakewood, CO","08","Colorado","001","Adams","39.8281","-104.93647"
